Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
476.64	3992.314	-33	0	4025.31408
477.23	4033.954	-57	0	4090.95407
477.82	4070.872	-11	0	4081.8718
478.41	4189.96	-55	0	4244.96026
479	4418.998	-29	0	4447.9983
479.59	4228.24	-43	0	4271.24024
480.18	4598.978	20	0	4578.9775
480.77	4578.845	-90	0	4668.84482
481.36	4751.922	-27	0	4778.92222
481.95	4887.722	-15	0	4902.72188
482.54	5020.389	-65	0	5085.38885
483.13	5006.468	-49	0	5055.46757
483.72	5078.575	-90	0	5168.57458
484.31	5166.071	-68	0	5234.07083
484.9	5381.425	-57	0	5438.42465
485.49	5420.001	-55	0	5475.00093
486.08	5571.409	-68	0	5639.40872
486.67	5829.238	30	0	5799.238
487.26	5771.028	-49	0	5820.02791
487.85	5883.259	-51	0	5934.2588
488.44	6067.501	-63	0	6130.50074
489.03	6275.044	-15	0	6290.04384
489.62	6150.161	-58	0	6208.1606
490.21	6303.767	-101	0	6404.76742
490.8	6373.928	31	0	6342.9284
491.39	6387.734	-76	0	6463.73425
491.98	6484.586	43	0	6441.58564
492.57	6886.521	66	0	6820.52061
493.16	6777.352	-30	0	6807.35212
493.75	6918.551	-45	0	6963.55115
494.34	6928.226	11	0	6917.22563
494.93	6916.769	-35	0	6951.76873
495.52	7147.341	-56	0	7203.34107
496.11	7051.717	-64	0	7115.717
496.7	7164.986	-16	0	7180.98593
497.29	7174.971	-15	0	7189.97132
497.88	7263.867	11	0	7252.86693
498.47	7544.121	47	0	7497.12124
499.06	7713.385	57	0	7656.3853
499.64	7370.53	-9	0	7379.53035
500.23	7576.148	33	0	7543.14823
500.82	7480.513	-15	0	7495.51311
501.41	7552.423	66	0	7486.42334
502	7631.507	-28	0	7659.50692
502.59	7767.767	24	0	7743.76742
503.18	7673.347	-20	0	7693.34725
503.77	7668.391	41	0	7627.39148
504.36	7790.966	2	0	7788.96644
504.95	7896.613	-17	0	7913.61262
505.54	7758.049	31	0	7727.04871
506.12	7921.425	195	0	7726.42465
506.71	7923.447	38	0	7885.44677
507.3	7864.937	104	0	7760.93683
507.89	8047.003	31	0	8016.00317
508.48	8096.287	76	0	8020.2871
509.07	8061.864	53	0	8008.8643
509.66	8025.552	94	0	7931.55246
510.25	8128.18	33	0	8095.18008
510.84	8276.441	78	0	8198.44058
511.42	8430.314	15	0	8415.31408
512.01	8337.98	199	0	8138.98013
512.6	8584.651	102	0	8482.65066
513.19	8618.352	133	0	8485.35212
513.78	8893.877	122	0	8771.87667
514.37	8788.597	162	0	8626.59669
514.95	8904.167	123	0	8781.16678
515.54	8945.845	118	0	8827.84482
516.13	8917.651	102	0	8815.65066
516.72	9043.342	180	0	8863.34238
517.31	8863.552	170	0	8693.55246
517.9	9087.05	74	0	9013.05003
518.48	8944.165	128	0	8816.16547
